train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.2215, 0.8180, 0.7795, 0.6730, 0.7819, 0.2110, 0.8356, 0.8290, 0.6932, 0.8015, 
0.1954, 0.8389, 0.7978, 0.7008, 0.8063, 0.1835, 0.8616, 0.8167, 0.7257, 0.8290, 
0.1881, 0.8465, 0.8033, 0.7103, 0.8136, 0.1904, 0.8613, 0.7984, 0.7191, 0.8220, 
0.1816, 0.8519, 0.8118, 0.7183, 0.8201, 0.1948, 0.8406, 0.8469, 0.7113, 0.8176, 
0.1754, 0.8559, 0.8196, 0.7259, 0.8262, 0.1691, 0.8761, 0.8230, 0.7452, 0.8432, 
0.1700, 0.8580, 0.8262, 0.7324, 0.8316, 0.1689, 0.8739, 0.8283, 0.7443, 0.8434, 
0.1735, 0.8580, 0.8213, 0.7278, 0.8282, 0.1699, 0.8735, 0.8321, 0.7428, 0.8424, 
0.1650, 0.8620, 0.8306, 0.7386, 0.8365, 0.1654, 0.8733, 0.8397, 0.7493, 0.8469, 
0.1668, 0.8623, 0.8264, 0.7367, 0.8347, 0.1738, 0.8762, 0.8167, 0.7406, 0.8384, 
0.1633, 0.8645, 0.8310, 0.7413, 0.8383, 0.1658, 0.8743, 0.8348, 0.7489, 0.8465, 
0.1628, 0.8652, 0.8301, 0.7418, 0.8388, 0.1599, 0.8809, 0.8289, 0.7562, 0.8523, 
0.1597, 0.8663, 0.8356, 0.7458, 0.8418, 0.1521, 0.8844, 0.8461, 0.7660, 0.8602, 
0.1594, 0.8679, 0.8337, 0.7463, 0.8421, 0.1603, 0.8776, 0.8423, 0.7553, 0.8519, 
0.1572, 0.8676, 0.8393, 0.7488, 0.8444, 0.1655, 0.8746, 0.8261, 0.7497, 0.8467, 
0.1538, 0.8701, 0.8421, 0.7533, 0.8477, 0.1544, 0.8827, 0.8443, 0.7630, 0.8579, 
0.1514, 0.8714, 0.8438, 0.7563, 0.8501, 0.1586, 0.8812, 0.8431, 0.7576, 0.8536, 
0.1541, 0.8694, 0.8406, 0.7530, 0.8474, 0.1555, 0.8811, 0.8436, 0.7619, 0.8568, 
0.1501, 0.8730, 0.8437, 0.7582, 0.8514, 0.1518, 0.8829, 0.8504, 0.7663, 0.8604, 
0.1507, 0.8709, 0.8451, 0.7573, 0.8508, 0.1565, 0.8738, 0.8527, 0.7598, 0.8557, 
0.1483, 0.8743, 0.8467, 0.7607, 0.8532, 0.1537, 0.8823, 0.8463, 0.7647, 0.8585, 
0.1469, 0.8758, 0.8483, 0.7624, 0.8546, 0.1506, 0.8866, 0.8438, 0.7684, 0.8617, 
0.1448, 0.8770, 0.8497, 0.7652, 0.8567, 0.1517, 0.8854, 0.8507, 0.7673, 0.8606, 
0.1451, 0.8768, 0.8498, 0.7650, 0.8565, 0.1556, 0.8809, 0.8395, 0.7617, 0.8566, 
0.1487, 0.8768, 0.8432, 0.7610, 0.8528, 0.1485, 0.8847, 0.8563, 0.7713, 0.8638, 
0.1429, 0.8780, 0.8519, 0.7677, 0.8586, 0.1497, 0.8846, 0.8505, 0.7689, 0.8625, 
0.1418, 0.8794, 0.8541, 0.7694, 0.8597, 0.1477, 0.8821, 0.8636, 0.7717, 0.8645, 
