train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.3633, 0.7826, 0.6334, 0.5080, 0.6402, 0.3385, 0.8136, 0.6660, 0.5384, 0.6721, 
0.3363, 0.8014, 0.6553, 0.5332, 0.6657, 0.3315, 0.8239, 0.6476, 0.5485, 0.6790, 
0.3202, 0.8129, 0.6702, 0.5502, 0.6818, 0.4022, 0.8401, 0.5665, 0.5043, 0.6082, 
0.3146, 0.8170, 0.6749, 0.5565, 0.6873, 0.3352, 0.7884, 0.6914, 0.5404, 0.6751, 
0.3109, 0.8180, 0.6805, 0.5593, 0.6909, 0.3319, 0.8222, 0.6498, 0.5479, 0.6785, 
0.3109, 0.8169, 0.6794, 0.5602, 0.6909, 0.3178, 0.8128, 0.6868, 0.5621, 0.6925, 
0.3096, 0.8192, 0.6800, 0.5620, 0.6922, 0.3246, 0.8152, 0.6810, 0.5551, 0.6858, 
0.3070, 0.8195, 0.6859, 0.5648, 0.6948, 0.3233, 0.8205, 0.6756, 0.5571, 0.6871, 
0.3060, 0.8193, 0.6901, 0.5652, 0.6958, 0.3143, 0.8218, 0.6768, 0.5655, 0.6961, 
0.3017, 0.8226, 0.6915, 0.5704, 0.7001, 0.3169, 0.8306, 0.6708, 0.5652, 0.6935, 
0.3004, 0.8237, 0.6930, 0.5717, 0.7015, 0.3230, 0.8229, 0.6608, 0.5573, 0.6873, 
0.3017, 0.8238, 0.6870, 0.5699, 0.7001, 0.3111, 0.8143, 0.7034, 0.5675, 0.6993, 
0.2997, 0.8240, 0.6921, 0.5725, 0.7021, 0.3043, 0.8400, 0.6768, 0.5803, 0.7061, 
0.2963, 0.8266, 0.6950, 0.5771, 0.7055, 0.3143, 0.8293, 0.6691, 0.5677, 0.6960, 
0.2980, 0.8258, 0.6935, 0.5740, 0.7038, 0.3015, 0.8231, 0.7015, 0.5785, 0.7088, 
0.2929, 0.8282, 0.7012, 0.5800, 0.7089, 0.3116, 0.8256, 0.6890, 0.5705, 0.6988, 
0.2897, 0.8310, 0.7035, 0.5841, 0.7120, 0.2994, 0.8357, 0.6895, 0.5823, 0.7110, 
0.2906, 0.8320, 0.6977, 0.5829, 0.7112, 0.3068, 0.8298, 0.6857, 0.5749, 0.7035, 
0.2903, 0.8305, 0.7017, 0.5828, 0.7115, 0.3036, 0.8305, 0.6902, 0.5780, 0.7067, 
0.2865, 0.8303, 0.7107, 0.5873, 0.7152, 0.2986, 0.8362, 0.6957, 0.5837, 0.7117, 
