train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.1588, 0.8696, 0.8299, 0.7425, 0.8427, 0.1579, 0.8770, 0.8503, 0.7553, 0.8543, 
0.1569, 0.8700, 0.8336, 0.7450, 0.8446, 0.1576, 0.8804, 0.8436, 0.7573, 0.8546, 
0.1570, 0.8713, 0.8319, 0.7451, 0.8445, 0.1544, 0.8814, 0.8462, 0.7605, 0.8578, 
0.1535, 0.8721, 0.8365, 0.7496, 0.8479, 0.1540, 0.8756, 0.8533, 0.7602, 0.8582, 
0.1507, 0.8753, 0.8392, 0.7532, 0.8508, 0.1620, 0.8784, 0.8416, 0.7519, 0.8502, 
0.1549, 0.8735, 0.8349, 0.7478, 0.8466, 0.1571, 0.8789, 0.8496, 0.7574, 0.8551, 
0.1505, 0.8758, 0.8403, 0.7535, 0.8510, 0.1534, 0.8860, 0.8382, 0.7627, 0.8588, 
0.1509, 0.8745, 0.8395, 0.7528, 0.8506, 0.1590, 0.8789, 0.8424, 0.7546, 0.8532, 
0.1499, 0.8760, 0.8404, 0.7544, 0.8516, 0.1554, 0.8842, 0.8405, 0.7605, 0.8568, 
0.1467, 0.8789, 0.8432, 0.7588, 0.8548, 0.1519, 0.8837, 0.8540, 0.7646, 0.8604, 
0.1509, 0.8769, 0.8370, 0.7534, 0.8506, 0.1625, 0.8788, 0.8280, 0.7515, 0.8497, 
0.1484, 0.8777, 0.8401, 0.7565, 0.8531, 0.1500, 0.8861, 0.8527, 0.7666, 0.8622, 
0.1456, 0.8802, 0.8447, 0.7603, 0.8559, 0.1521, 0.8851, 0.8477, 0.7644, 0.8601, 
0.1450, 0.8806, 0.8441, 0.7613, 0.8565, 0.1526, 0.8849, 0.8452, 0.7635, 0.8596, 
0.1450, 0.8802, 0.8456, 0.7611, 0.8565, 0.1477, 0.8857, 0.8557, 0.7702, 0.8645, 
0.1449, 0.8811, 0.8445, 0.7616, 0.8566, 0.1563, 0.8836, 0.8393, 0.7589, 0.8559, 
0.1430, 0.8815, 0.8475, 0.7637, 0.8585, 0.1530, 0.8814, 0.8491, 0.7626, 0.8592, 
0.1414, 0.8827, 0.8482, 0.7657, 0.8601, 0.1488, 0.8842, 0.8536, 0.7682, 0.8634, 
0.1414, 0.8837, 0.8483, 0.7662, 0.8601, 0.1519, 0.8826, 0.8536, 0.7647, 0.8603, 
0.1389, 0.8854, 0.8507, 0.7694, 0.8626, 0.1490, 0.8873, 0.8548, 0.7681, 0.8632, 
0.1381, 0.8866, 0.8524, 0.7710, 0.8634, 0.1525, 0.8862, 0.8465, 0.7635, 0.8597, 
0.1362, 0.8869, 0.8536, 0.7732, 0.8653, 0.1477, 0.8865, 0.8522, 0.7700, 0.8645, 
0.1346, 0.8891, 0.8542, 0.7757, 0.8669, 0.1490, 0.8807, 0.8591, 0.7677, 0.8633, 
0.1344, 0.8883, 0.8553, 0.7758, 0.8671, 0.1526, 0.8851, 0.8424, 0.7629, 0.8596, 
0.1332, 0.8910, 0.8563, 0.7778, 0.8683, 0.1511, 0.8835, 0.8488, 0.7647, 0.8611, 
