train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.2291, 0.8167, 0.7723, 0.6669, 0.7762, 0.1917, 0.8545, 0.8134, 0.7137, 0.8190, 
0.1958, 0.8393, 0.8005, 0.7017, 0.8063, 0.2069, 0.8430, 0.8252, 0.6979, 0.8038, 
0.1916, 0.8389, 0.8060, 0.7063, 0.8105, 0.1823, 0.8581, 0.8272, 0.7249, 0.8282, 
0.1837, 0.8495, 0.8114, 0.7160, 0.8183, 0.1941, 0.8592, 0.7887, 0.7150, 0.8163, 
0.1779, 0.8527, 0.8214, 0.7235, 0.8241, 0.1810, 0.8636, 0.8177, 0.7278, 0.8295, 
0.1734, 0.8554, 0.8235, 0.7289, 0.8286, 0.1659, 0.8744, 0.8258, 0.7470, 0.8446, 
0.1713, 0.8587, 0.8257, 0.7318, 0.8307, 0.1681, 0.8722, 0.8340, 0.7440, 0.8424, 
0.1667, 0.8617, 0.8290, 0.7376, 0.8352, 0.1609, 0.8782, 0.8382, 0.7539, 0.8495, 
0.1659, 0.8631, 0.8297, 0.7387, 0.8360, 0.1588, 0.8780, 0.8358, 0.7563, 0.8516, 
0.1619, 0.8640, 0.8358, 0.7437, 0.8400, 0.1580, 0.8734, 0.8569, 0.7565, 0.8524, 
0.1573, 0.8686, 0.8389, 0.7498, 0.8445, 0.1610, 0.8766, 0.8464, 0.7537, 0.8494, 
0.1566, 0.8691, 0.8389, 0.7506, 0.8453, 0.1604, 0.8788, 0.8300, 0.7544, 0.8499, 
0.1569, 0.8687, 0.8381, 0.7502, 0.8449, 0.1546, 0.8799, 0.8483, 0.7619, 0.8557, 
0.1544, 0.8717, 0.8406, 0.7539, 0.8474, 0.1564, 0.8813, 0.8377, 0.7602, 0.8540, 
0.1516, 0.8726, 0.8453, 0.7570, 0.8502, 0.1510, 0.8822, 0.8540, 0.7661, 0.8593, 
0.1518, 0.8727, 0.8436, 0.7572, 0.8500, 0.1552, 0.8857, 0.8419, 0.7626, 0.8551, 
0.1512, 0.8724, 0.8468, 0.7580, 0.8506, 0.1568, 0.8768, 0.8530, 0.7586, 0.8535, 
0.1508, 0.8720, 0.8464, 0.7583, 0.8510, 0.1529, 0.8839, 0.8538, 0.7642, 0.8574, 
0.1491, 0.8744, 0.8469, 0.7607, 0.8527, 0.1526, 0.8861, 0.8374, 0.7651, 0.8577, 
0.1464, 0.8763, 0.8503, 0.7643, 0.8554, 0.1530, 0.8794, 0.8504, 0.7640, 0.8573, 
0.1456, 0.8773, 0.8512, 0.7655, 0.8562, 0.1535, 0.8818, 0.8508, 0.7635, 0.8568, 
0.1512, 0.8755, 0.8438, 0.7585, 0.8506, 0.1520, 0.8820, 0.8539, 0.7646, 0.8583, 
0.1453, 0.8779, 0.8517, 0.7659, 0.8565, 0.1492, 0.8794, 0.8638, 0.7679, 0.8611, 
0.1431, 0.8797, 0.8527, 0.7688, 0.8587, 0.1483, 0.8822, 0.8594, 0.7691, 0.8621, 
0.1408, 0.8811, 0.8554, 0.7722, 0.8610, 0.1465, 0.8855, 0.8593, 0.7736, 0.8638, 
0.1384, 0.8831, 0.8568, 0.7750, 0.8634, 0.1509, 0.8816, 0.8525, 0.7670, 0.8595, 
0.1384, 0.8839, 0.8569, 0.7754, 0.8634, 0.1522, 0.8792, 0.8610, 0.7643, 0.8582, 
0.1382, 0.8833, 0.8572, 0.7753, 0.8636, 0.1455, 0.8814, 0.8660, 0.7732, 0.8649, 
0.1361, 0.8847, 0.8593, 0.7782, 0.8657, 0.1473, 0.8843, 0.8633, 0.7711, 0.8631, 
0.1377, 0.8838, 0.8589, 0.7756, 0.8641, 0.1511, 0.8819, 0.8594, 0.7666, 0.8592, 
0.1372, 0.8844, 0.8587, 0.7767, 0.8646, 0.1476, 0.8766, 0.8607, 0.7698, 0.8627, 
0.1389, 0.8842, 0.8572, 0.7746, 0.8629, 0.1504, 0.8791, 0.8576, 0.7663, 0.8599, 
0.1343, 0.8869, 0.8609, 0.7808, 0.8675, 0.1465, 0.8821, 0.8625, 0.7720, 0.8639, 
0.1362, 0.8863, 0.8589, 0.7780, 0.8656, 0.1517, 0.8852, 0.8397, 0.7659, 0.8586, 
0.1343, 0.8872, 0.8623, 0.7809, 0.8674, 0.1481, 0.8847, 0.8539, 0.7707, 0.8623, 
0.1326, 0.8894, 0.8624, 0.7831, 0.8692, 0.1466, 0.8834, 0.8547, 0.7717, 0.8637, 
0.1310, 0.8891, 0.8659, 0.7852, 0.8708, 0.1499, 0.8838, 0.8654, 0.7683, 0.8605, 
0.1279, 0.8918, 0.8672, 0.7893, 0.8739, 0.1441, 0.8864, 0.8630, 0.7757, 0.8662, 
0.1280, 0.8928, 0.8667, 0.7894, 0.8738, 0.1453, 0.8852, 0.8646, 0.7739, 0.8651, 
0.1256, 0.8941, 0.8697, 0.7930, 0.8762, 0.1464, 0.8776, 0.8651, 0.7717, 0.8639, 
