train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.1611, 0.8660, 0.8297, 0.7393, 0.8404, 0.1623, 0.8675, 0.8491, 0.7494, 0.8499, 
0.1587, 0.8687, 0.8314, 0.7425, 0.8428, 0.1616, 0.8763, 0.8377, 0.7511, 0.8506, 
0.1566, 0.8700, 0.8341, 0.7454, 0.8449, 0.1568, 0.8812, 0.8390, 0.7578, 0.8554, 
0.1558, 0.8712, 0.8342, 0.7464, 0.8458, 0.1575, 0.8807, 0.8430, 0.7572, 0.8547, 
0.1535, 0.8728, 0.8355, 0.7493, 0.8480, 0.1567, 0.8826, 0.8432, 0.7581, 0.8555, 
0.1547, 0.8718, 0.8358, 0.7481, 0.8469, 0.1546, 0.8863, 0.8340, 0.7614, 0.8576, 
0.1535, 0.8733, 0.8364, 0.7494, 0.8480, 0.1664, 0.8810, 0.8229, 0.7469, 0.8458, 
0.1544, 0.8727, 0.8360, 0.7483, 0.8471, 0.1559, 0.8801, 0.8437, 0.7590, 0.8563, 
0.1497, 0.8753, 0.8390, 0.7546, 0.8518, 0.1524, 0.8853, 0.8420, 0.7636, 0.8599, 
0.1498, 0.8768, 0.8391, 0.7544, 0.8517, 0.1563, 0.8832, 0.8390, 0.7583, 0.8559, 
0.1481, 0.8764, 0.8422, 0.7569, 0.8534, 0.1524, 0.8829, 0.8504, 0.7639, 0.8598, 
0.1486, 0.8772, 0.8408, 0.7561, 0.8530, 0.1547, 0.8820, 0.8487, 0.7609, 0.8576, 
0.1467, 0.8789, 0.8414, 0.7586, 0.8548, 0.1556, 0.8815, 0.8431, 0.7604, 0.8566, 
0.1456, 0.8792, 0.8444, 0.7603, 0.8559, 0.1497, 0.8847, 0.8474, 0.7671, 0.8625, 
0.1435, 0.8806, 0.8453, 0.7629, 0.8580, 0.1507, 0.8853, 0.8491, 0.7658, 0.8615, 
0.1449, 0.8805, 0.8444, 0.7608, 0.8566, 0.1501, 0.8814, 0.8564, 0.7663, 0.8622, 
0.1423, 0.8824, 0.8468, 0.7648, 0.8592, 0.1569, 0.8833, 0.8320, 0.7584, 0.8553, 
0.1412, 0.8829, 0.8482, 0.7663, 0.8603, 0.1559, 0.8828, 0.8412, 0.7591, 0.8563, 
0.1429, 0.8826, 0.8474, 0.7639, 0.8586, 0.1529, 0.8852, 0.8456, 0.7638, 0.8593, 
0.1441, 0.8819, 0.8456, 0.7624, 0.8574, 0.1575, 0.8822, 0.8332, 0.7572, 0.8547, 
0.1396, 0.8846, 0.8507, 0.7686, 0.8619, 0.1512, 0.8849, 0.8460, 0.7659, 0.8610, 
0.1368, 0.8871, 0.8518, 0.7725, 0.8647, 0.1487, 0.8860, 0.8483, 0.7685, 0.8635, 
0.1379, 0.8854, 0.8522, 0.7710, 0.8636, 0.1533, 0.8841, 0.8418, 0.7626, 0.8589, 
0.1363, 0.8874, 0.8538, 0.7732, 0.8652, 0.1514, 0.8866, 0.8434, 0.7653, 0.8608, 
0.1337, 0.8901, 0.8559, 0.7768, 0.8678, 0.1517, 0.8806, 0.8498, 0.7646, 0.8605, 
