train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.3878, 0.7385, 0.6195, 0.5012, 0.6134, 0.3634, 0.7705, 0.6364, 0.5346, 0.6423, 
0.3548, 0.7653, 0.6418, 0.5325, 0.6459, 0.3577, 0.7500, 0.6491, 0.5378, 0.6477, 
0.3462, 0.7729, 0.6489, 0.5415, 0.6543, 0.3416, 0.7953, 0.6502, 0.5583, 0.6637, 
0.3418, 0.7727, 0.6564, 0.5460, 0.6586, 0.3470, 0.7949, 0.6472, 0.5529, 0.6584, 
0.3310, 0.7820, 0.6661, 0.5570, 0.6694, 0.3375, 0.7936, 0.6590, 0.5639, 0.6677, 
0.3286, 0.7839, 0.6692, 0.5593, 0.6717, 0.3330, 0.7862, 0.6684, 0.5645, 0.6723, 
0.3236, 0.7886, 0.6749, 0.5644, 0.6768, 0.3242, 0.7999, 0.6736, 0.5739, 0.6810, 
0.3203, 0.7910, 0.6792, 0.5684, 0.6800, 0.3237, 0.8054, 0.6788, 0.5788, 0.6815, 
0.3181, 0.7927, 0.6785, 0.5711, 0.6822, 0.3215, 0.8026, 0.6734, 0.5783, 0.6838, 
0.3133, 0.7941, 0.6869, 0.5752, 0.6869, 0.3077, 0.7950, 0.7023, 0.5875, 0.6976, 
0.3113, 0.7973, 0.6877, 0.5783, 0.6890, 0.3180, 0.8063, 0.6825, 0.5846, 0.6872, 
0.3081, 0.7984, 0.6918, 0.5813, 0.6922, 0.3037, 0.8024, 0.7040, 0.5927, 0.7015, 
0.3064, 0.7997, 0.6926, 0.5824, 0.6938, 0.3231, 0.8097, 0.6668, 0.5783, 0.6821, 
0.3073, 0.7983, 0.6922, 0.5825, 0.6929, 0.3033, 0.8072, 0.7016, 0.5946, 0.7020, 
0.3067, 0.8000, 0.6924, 0.5831, 0.6935, 0.3169, 0.8061, 0.6821, 0.5826, 0.6883, 
0.3017, 0.8024, 0.6979, 0.5877, 0.6986, 0.3347, 0.7881, 0.6685, 0.5682, 0.6704, 
0.3023, 0.8006, 0.6995, 0.5881, 0.6980, 0.3138, 0.8063, 0.6801, 0.5866, 0.6913, 
0.2976, 0.8052, 0.7019, 0.5929, 0.7026, 0.3013, 0.8124, 0.7021, 0.5977, 0.7039, 
0.2965, 0.8070, 0.7015, 0.5939, 0.7038, 0.3062, 0.8080, 0.6959, 0.5933, 0.6991, 
0.2960, 0.8073, 0.7034, 0.5939, 0.7042, 0.3149, 0.8024, 0.6942, 0.5861, 0.6902, 
0.2943, 0.8083, 0.7039, 0.5971, 0.7060, 0.2977, 0.8064, 0.7112, 0.6005, 0.7075, 
0.2966, 0.8075, 0.7035, 0.5948, 0.7037, 0.3108, 0.8138, 0.6989, 0.5916, 0.6943, 
0.2928, 0.8087, 0.7063, 0.5976, 0.7074, 0.3208, 0.8047, 0.6788, 0.5807, 0.6844, 
0.2918, 0.8095, 0.7078, 0.5996, 0.7084, 0.3202, 0.7959, 0.6875, 0.5777, 0.6850, 
0.2931, 0.8074, 0.7077, 0.5968, 0.7071, 0.3131, 0.7992, 0.7027, 0.5851, 0.6920, 
0.2923, 0.8106, 0.7068, 0.5984, 0.7080, 0.2940, 0.8181, 0.7060, 0.6062, 0.7112, 
0.2870, 0.8127, 0.7110, 0.6034, 0.7132, 0.2970, 0.8077, 0.7106, 0.6032, 0.7082, 
0.2850, 0.8127, 0.7156, 0.6058, 0.7152, 0.3056, 0.8114, 0.6967, 0.5944, 0.6996, 
0.2882, 0.8124, 0.7106, 0.6033, 0.7120, 0.2916, 0.8158, 0.7111, 0.6064, 0.7136, 
0.2842, 0.8151, 0.7163, 0.6065, 0.7161, 0.3038, 0.8202, 0.6940, 0.5991, 0.7014, 
train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
