train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.1307, 0.8905, 0.8660, 0.7867, 0.8697, 0.1447, 0.8818, 0.8575, 0.7725, 0.8600, 
0.1299, 0.8916, 0.8655, 0.7877, 0.8705, 0.1468, 0.8817, 0.8512, 0.7699, 0.8579, 
train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.1291, 0.8916, 0.8676, 0.7889, 0.8713, 0.1437, 0.8810, 0.8628, 0.7729, 0.8610, 
0.1277, 0.8931, 0.8676, 0.7907, 0.8727, 0.1421, 0.8840, 0.8545, 0.7754, 0.8626, 
0.1263, 0.8947, 0.8694, 0.7927, 0.8741, 0.1448, 0.8827, 0.8585, 0.7713, 0.8599, 
0.1272, 0.8936, 0.8683, 0.7911, 0.8732, 0.1594, 0.8768, 0.8366, 0.7534, 0.8453, 
0.1273, 0.8939, 0.8687, 0.7914, 0.8731, 0.1450, 0.8855, 0.8542, 0.7717, 0.8597, 
0.1260, 0.8946, 0.8701, 0.7931, 0.8744, 0.1448, 0.8806, 0.8558, 0.7702, 0.8599, 
0.1240, 0.8964, 0.8718, 0.7958, 0.8764, 0.1440, 0.8850, 0.8554, 0.7729, 0.8607, 
0.1250, 0.8960, 0.8709, 0.7944, 0.8754, 0.1467, 0.8801, 0.8508, 0.7696, 0.8580, 
0.1232, 0.8975, 0.8721, 0.7971, 0.8772, 0.1410, 0.8843, 0.8640, 0.7763, 0.8637, 
0.1228, 0.8974, 0.8720, 0.7972, 0.8776, 0.1433, 0.8860, 0.8540, 0.7739, 0.8614, 
0.1230, 0.8973, 0.8722, 0.7972, 0.8775, 0.1478, 0.8787, 0.8531, 0.7673, 0.8569, 
0.1216, 0.8981, 0.8744, 0.7990, 0.8789, 0.1416, 0.8840, 0.8553, 0.7754, 0.8631, 
0.1200, 0.9002, 0.8754, 0.8014, 0.8804, 0.1431, 0.8820, 0.8590, 0.7732, 0.8616, 
0.1194, 0.9008, 0.8759, 0.8020, 0.8810, 0.1414, 0.8821, 0.8611, 0.7753, 0.8633, 
0.1203, 0.9006, 0.8752, 0.8013, 0.8801, 0.1436, 0.8836, 0.8621, 0.7738, 0.8611, 
0.1174, 0.9023, 0.8776, 0.8049, 0.8830, 0.1525, 0.8635, 0.8544, 0.7603, 0.8522, 
0.1161, 0.9046, 0.8791, 0.8072, 0.8843, 0.1470, 0.8774, 0.8554, 0.7692, 0.8577, 
0.1171, 0.9037, 0.8780, 0.8057, 0.8833, 0.1508, 0.8782, 0.8446, 0.7646, 0.8539, 
0.1158, 0.9050, 0.8787, 0.8076, 0.8846, 0.1447, 0.8819, 0.8573, 0.7714, 0.8600, 
0.1134, 0.9065, 0.8821, 0.8108, 0.8870, 0.1413, 0.8844, 0.8586, 0.7766, 0.8634, 
