train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.2291, 0.8133, 0.7734, 0.6644, 0.7745, 0.2157, 0.8348, 0.7901, 0.6867, 0.7948, 
0.1988, 0.8373, 0.7961, 0.6978, 0.8031, 0.1887, 0.8604, 0.8030, 0.7201, 0.8218, 
0.1912, 0.8430, 0.8071, 0.7068, 0.8108, 0.1853, 0.8595, 0.8115, 0.7226, 0.8252, 
0.1844, 0.8492, 0.8104, 0.7152, 0.8175, 0.1764, 0.8646, 0.8355, 0.7336, 0.8340, 
0.1792, 0.8528, 0.8161, 0.7218, 0.8227, 0.1781, 0.8654, 0.8262, 0.7322, 0.8328, 
0.1794, 0.8520, 0.8164, 0.7215, 0.8224, 0.1795, 0.8624, 0.8175, 0.7293, 0.8309, 
0.1780, 0.8545, 0.8181, 0.7231, 0.8239, 0.1795, 0.8524, 0.8264, 0.7272, 0.8309, 
0.1695, 0.8604, 0.8273, 0.7344, 0.8323, 0.1606, 0.8782, 0.8415, 0.7542, 0.8497, 
0.1657, 0.8631, 0.8299, 0.7391, 0.8361, 0.1947, 0.8517, 0.8320, 0.7126, 0.8156, 
0.1665, 0.8617, 0.8294, 0.7375, 0.8353, 0.1782, 0.8693, 0.8104, 0.7325, 0.8322, 
0.1627, 0.8653, 0.8312, 0.7429, 0.8391, 0.1629, 0.8714, 0.8388, 0.7509, 0.8474, 
0.1616, 0.8652, 0.8370, 0.7440, 0.8401, 0.1578, 0.8808, 0.8375, 0.7585, 0.8526, 
0.1590, 0.8682, 0.8351, 0.7476, 0.8428, 0.1706, 0.8646, 0.8568, 0.7406, 0.8397, 
0.1577, 0.8690, 0.8381, 0.7489, 0.8441, 0.1546, 0.8737, 0.8598, 0.7604, 0.8557, 
0.1580, 0.8689, 0.8391, 0.7487, 0.8438, 0.1659, 0.8748, 0.8357, 0.7477, 0.8445, 
0.1600, 0.8690, 0.8352, 0.7465, 0.8418, 0.1608, 0.8779, 0.8427, 0.7538, 0.8496, 
0.1562, 0.8696, 0.8401, 0.7514, 0.8456, 0.1589, 0.8786, 0.8407, 0.7554, 0.8514, 
0.1534, 0.8724, 0.8408, 0.7548, 0.8484, 0.1555, 0.8780, 0.8422, 0.7599, 0.8549, 
0.1493, 0.8749, 0.8461, 0.7601, 0.8525, 0.1531, 0.8818, 0.8550, 0.7646, 0.8572, 
0.1500, 0.8743, 0.8466, 0.7592, 0.8518, 0.1524, 0.8791, 0.8557, 0.7637, 0.8580, 
0.1496, 0.8756, 0.8472, 0.7598, 0.8521, 0.1566, 0.8793, 0.8526, 0.7598, 0.8537, 
0.1461, 0.8772, 0.8492, 0.7645, 0.8557, 0.1615, 0.8771, 0.8423, 0.7539, 0.8488, 
0.1483, 0.8745, 0.8500, 0.7615, 0.8534, 0.1481, 0.8836, 0.8571, 0.7697, 0.8622, 
0.1512, 0.8745, 0.8442, 0.7583, 0.8505, 0.1508, 0.8782, 0.8598, 0.7659, 0.8595, 
0.1452, 0.8781, 0.8519, 0.7659, 0.8565, 0.1521, 0.8815, 0.8511, 0.7645, 0.8583, 
0.1416, 0.8801, 0.8557, 0.7708, 0.8602, 0.1506, 0.8826, 0.8541, 0.7677, 0.8597, 
0.1426, 0.8804, 0.8542, 0.7691, 0.8592, 0.1513, 0.8807, 0.8516, 0.7654, 0.8590, 
0.1417, 0.8799, 0.8553, 0.7702, 0.8600, 0.1530, 0.8811, 0.8528, 0.7641, 0.8574, 
0.1410, 0.8811, 0.8551, 0.7713, 0.8607, 0.1451, 0.8857, 0.8604, 0.7740, 0.8652, 
0.1403, 0.8826, 0.8541, 0.7725, 0.8614, 0.1477, 0.8854, 0.8600, 0.7713, 0.8626, 
0.1390, 0.8835, 0.8581, 0.7742, 0.8628, 0.1483, 0.8860, 0.8522, 0.7707, 0.8620, 
0.1381, 0.8835, 0.8585, 0.7757, 0.8636, 0.1529, 0.8827, 0.8513, 0.7648, 0.8574, 
0.1367, 0.8844, 0.8594, 0.7775, 0.8650, 0.1484, 0.8833, 0.8636, 0.7702, 0.8619, 
0.1347, 0.8862, 0.8615, 0.7801, 0.8670, 0.1453, 0.8854, 0.8595, 0.7742, 0.8650, 
0.1334, 0.8880, 0.8623, 0.7821, 0.8684, 0.1451, 0.8844, 0.8571, 0.7743, 0.8653, 
0.1332, 0.8875, 0.8627, 0.7820, 0.8686, 0.1489, 0.8848, 0.8479, 0.7692, 0.8614, 
0.1348, 0.8864, 0.8617, 0.7801, 0.8670, 0.1459, 0.8870, 0.8613, 0.7736, 0.8644, 
0.1326, 0.8886, 0.8639, 0.7833, 0.8692, 0.1442, 0.8848, 0.8626, 0.7752, 0.8662, 
0.1311, 0.8897, 0.8652, 0.7851, 0.8706, 0.1488, 0.8824, 0.8647, 0.7694, 0.8616, 
0.1311, 0.8902, 0.8651, 0.7849, 0.8707, 0.1472, 0.8864, 0.8472, 0.7712, 0.8631, 
0.1288, 0.8908, 0.8664, 0.7880, 0.8729, 0.1488, 0.8825, 0.8575, 0.7702, 0.8615, 
0.1278, 0.8926, 0.8678, 0.7899, 0.8740, 0.1465, 0.8842, 0.8599, 0.7724, 0.8638, 
0.1287, 0.8918, 0.8655, 0.7884, 0.8730, 0.1598, 0.8774, 0.8272, 0.7562, 0.8505, 
