train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.2334, 0.8134, 0.7644, 0.6547, 0.7707, 0.2104, 0.8381, 0.7948, 0.6790, 0.7949, 
0.2090, 0.8326, 0.7774, 0.6805, 0.7927, 0.2046, 0.8296, 0.8008, 0.6897, 0.8003, 
0.1989, 0.8397, 0.7908, 0.6922, 0.8027, 0.1852, 0.8558, 0.7992, 0.7146, 0.8196, 
0.1950, 0.8415, 0.7961, 0.6961, 0.8067, 0.1798, 0.8572, 0.8034, 0.7213, 0.8250, 
0.1869, 0.8481, 0.8044, 0.7064, 0.8147, 0.1827, 0.8590, 0.8085, 0.7183, 0.8220, 
0.1838, 0.8500, 0.8059, 0.7106, 0.8178, 0.1739, 0.8601, 0.8220, 0.7289, 0.8308, 
0.1780, 0.8558, 0.8125, 0.7179, 0.8236, 0.1752, 0.8649, 0.8142, 0.7278, 0.8296, 
0.1781, 0.8548, 0.8117, 0.7180, 0.8235, 0.1707, 0.8634, 0.8172, 0.7331, 0.8341, 
0.1752, 0.8587, 0.8131, 0.7216, 0.8263, 0.1762, 0.8624, 0.8113, 0.7266, 0.8285, 
0.1797, 0.8561, 0.8075, 0.7164, 0.8219, 0.1692, 0.8689, 0.8166, 0.7360, 0.8355, 
0.1705, 0.8616, 0.8203, 0.7275, 0.8311, 0.1642, 0.8642, 0.8339, 0.7412, 0.8406, 
0.1712, 0.8616, 0.8185, 0.7270, 0.8303, 0.1595, 0.8737, 0.8325, 0.7477, 0.8452, 
0.1675, 0.8642, 0.8220, 0.7320, 0.8340, 0.1718, 0.8603, 0.8370, 0.7312, 0.8330, 
0.1667, 0.8636, 0.8225, 0.7327, 0.8349, 0.1782, 0.8627, 0.8251, 0.7248, 0.8265, 
0.1645, 0.8664, 0.8248, 0.7352, 0.8370, 0.1580, 0.8724, 0.8311, 0.7495, 0.8467, 
0.1625, 0.8661, 0.8294, 0.7377, 0.8390, 0.1632, 0.8721, 0.8212, 0.7434, 0.8415, 
0.1709, 0.8645, 0.8140, 0.7279, 0.8306, 0.1709, 0.8652, 0.8220, 0.7330, 0.8338, 
0.1701, 0.8638, 0.8180, 0.7287, 0.8314, 0.1729, 0.8671, 0.8178, 0.7312, 0.8318, 
0.1616, 0.8680, 0.8275, 0.7394, 0.8399, 0.1715, 0.8696, 0.8031, 0.7335, 0.8332, 
0.1613, 0.8687, 0.8295, 0.7396, 0.8402, 0.1626, 0.8688, 0.8317, 0.7439, 0.8421, 
0.1589, 0.8697, 0.8319, 0.7428, 0.8426, 0.1675, 0.8643, 0.8351, 0.7371, 0.8372, 
0.1609, 0.8696, 0.8293, 0.7404, 0.8406, 0.1608, 0.8728, 0.8261, 0.7458, 0.8439, 
0.1543, 0.8726, 0.8366, 0.7489, 0.8472, 0.1540, 0.8783, 0.8333, 0.7553, 0.8507, 
0.1621, 0.8692, 0.8241, 0.7394, 0.8394, 0.1684, 0.8705, 0.8166, 0.7376, 0.8363, 
0.1645, 0.8694, 0.8231, 0.7366, 0.8370, 0.1544, 0.8751, 0.8383, 0.7542, 0.8504, 
0.1544, 0.8734, 0.8352, 0.7488, 0.8471, 0.1526, 0.8766, 0.8379, 0.7566, 0.8522, 
0.1530, 0.8748, 0.8372, 0.7505, 0.8485, 0.1513, 0.8770, 0.8431, 0.7575, 0.8534, 
0.1504, 0.8759, 0.8405, 0.7543, 0.8511, 0.1551, 0.8737, 0.8420, 0.7526, 0.8496, 
0.1492, 0.8771, 0.8412, 0.7558, 0.8523, 0.1534, 0.8783, 0.8369, 0.7558, 0.8513, 
0.1478, 0.8783, 0.8425, 0.7576, 0.8537, 0.1561, 0.8772, 0.8235, 0.7520, 0.8486, 
0.1479, 0.8777, 0.8430, 0.7572, 0.8536, 0.1555, 0.8761, 0.8342, 0.7534, 0.8492, 
0.1477, 0.8783, 0.8429, 0.7578, 0.8538, 0.1504, 0.8790, 0.8427, 0.7595, 0.8543, 
0.1449, 0.8811, 0.8443, 0.7617, 0.8566, 0.1526, 0.8775, 0.8350, 0.7565, 0.8521, 
0.1439, 0.8810, 0.8461, 0.7632, 0.8576, 0.1582, 0.8745, 0.8418, 0.7505, 0.8466, 
0.1423, 0.8825, 0.8476, 0.7651, 0.8592, 0.1578, 0.8753, 0.8282, 0.7504, 0.8469, 
0.1442, 0.8818, 0.8458, 0.7626, 0.8573, 0.1504, 0.8753, 0.8465, 0.7591, 0.8543, 
0.1411, 0.8836, 0.8484, 0.7669, 0.8604, 0.1534, 0.8741, 0.8455, 0.7551, 0.8513, 
0.1399, 0.8848, 0.8497, 0.7687, 0.8616, 0.1524, 0.8772, 0.8462, 0.7570, 0.8524, 
0.1421, 0.8836, 0.8466, 0.7656, 0.8594, 0.1623, 0.8738, 0.8218, 0.7448, 0.8424, 
0.1407, 0.8848, 0.8489, 0.7675, 0.8608, 0.1512, 0.8794, 0.8377, 0.7587, 0.8535, 
0.1388, 0.8858, 0.8511, 0.7698, 0.8627, 0.1508, 0.8780, 0.8384, 0.7595, 0.8539, 
0.1362, 0.8883, 0.8538, 0.7740, 0.8653, 0.1515, 0.8783, 0.8376, 0.7574, 0.8532, 
0.1351, 0.8893, 0.8546, 0.7752, 0.8664, 0.1546, 0.8768, 0.8330, 0.7543, 0.8501, 
0.1351, 0.8887, 0.8546, 0.7752, 0.8664, 0.1557, 0.8748, 0.8315, 0.7522, 0.8490, 
0.1333, 0.8912, 0.8562, 0.7780, 0.8682, 0.1543, 0.8763, 0.8314, 0.7547, 0.8504, 
0.1361, 0.8892, 0.8531, 0.7740, 0.8654, 0.1511, 0.8763, 0.8404, 0.7583, 0.8536, 
0.1300, 0.8939, 0.8593, 0.7825, 0.8715, 0.1507, 0.8769, 0.8445, 0.7595, 0.8540, 
0.1270, 0.8963, 0.8621, 0.7867, 0.8745, 0.1505, 0.8770, 0.8382, 0.7599, 0.8542, 
0.1298, 0.8945, 0.8594, 0.7826, 0.8717, 0.1507, 0.8767, 0.8445, 0.7583, 0.8540, 
